,latitude,longitude
0,39.82043993772307,116.46144775633734
1,39.9783425530893,116.3129597046758
2,40.12469036985089,116.65344600154224
3,40.00335108494176,116.45940888751231
4,39.96859284895203,116.38774560929829
5,39.946016327829746,116.77784782154772
6,40.07610183789828,116.30962070501361
7,40.06146340893693,116.20430373013461
8,40.08482170141195,116.09614894128738
9,39.91054282355377,116.46766793378072
10,39.98461339949523,116.35293927767225
11,39.82939612644338,116.33660578406374
12,39.89895897066422,116.02679987783033
13,39.833994276070456,116.21262428436889
14,39.92785936616967,116.30528299923714
15,40.045803165901084,116.47590040899537
16,39.89115064883607,116.67237695358338
17,39.91216650063378,116.6168428654172
18,39.90235996745481,116.34423938798942
19,39.96931178523183,116.47189326169536
20,40.0122241616202,116.26674776849401
21,39.891491832998184,116.5415681801023
22,39.97505500056701,116.34186351425187
23,39.90656329214303,116.41809512056889
24,40.062019588361196,116.58273740989327
25,40.06402336919808,116.40322433475964
26,39.78166582530328,116.33496407348206
27,39.96453668133145,116.4381633458592
28,39.86708866455051,116.26452982216492
29,39.86617239338989,116.37102002970049
30,39.88098355225651,116.45366196462709
31,39.8983229476342,116.30928221473933
32,40.01517830410496,116.37872189187618
33,40.02588423118326,116.30854606474945
34,39.98323412412094,116.3266214035828
35,39.98394118975746,116.44805886375163
36,39.89513909029815,116.21620239061664
37,39.94891739745618,116.40870782927426
38,39.948542537102036,116.27211063807792
39,39.9925803565784,116.39901377361139
40,39.869055235701005,116.42725664324826
41,40.154687107618166,116.23544640059713
42,39.906298553643225,116.26330219601974
43,39.99176267777732,116.19537654572072
44,40.15937269705666,116.13689004351683
45,39.93362399008436,116.4284010644207
46,40.12068448584183,116.2750700616375
47,39.94272600789761,116.37209605741934
48,39.98953625714547,116.417598524202
49,40.04525023377884,116.32649652069216
50,39.797637667427345,116.52211474955212
51,40.00585699350424,116.35129685849545
52,40.027268065224916,116.34637842093898
53,40.04896192519413,116.29734880737279
54,40.0733411758433,116.33403460814408
55,40.01444008730278,116.70229829306457
56,39.988767270112305,116.37612597354669
57,39.86785895456271,116.48721453802675
58,40.03738702308724,116.54300199935123
59,40.149802104592354,116.48080878424513
60,39.782888910425214,116.1375989593143
61,39.93136271551132,116.34482981824823
62,40.1560515570229,116.40909774928873
63,39.928016724939326,116.47255799562207
64,39.908940187871984,116.16880173159375
65,39.99034676354628,116.30241627075071
66,40.03138312727738,116.41238188022243
67,39.97406326004977,116.33063364317638
68,39.96924473574713,116.41683089632978
69,40.00366828564873,116.50669984564662
70,39.82346918832698,116.3972525726807
71,39.829176152957764,116.28266892146291
72,39.946070188971945,116.31943479634153
73,39.86566761982903,116.39735029552088
74,40.06381644546084,116.03672113656557
75,39.90121201677736,116.37994748594069
76,39.952561464733265,116.55878346615918
77,39.75070754880635,116.56114123332233
78,39.841174590528915,116.60481447871388
79,39.99314333120021,116.0622764849792
80,39.951787194382966,116.48946421547868
81,40.02277150595026,116.44029784943865
82,40.00660572385933,116.32044252520356
83,39.86728135393006,116.30533211736149
84,39.97607818465484,116.30222645579049
85,39.936776221333524,116.20308070848961
86,39.86552790310649,116.09137921687999
87,39.94604066619336,116.10579014960122
88,39.9606622642684,116.35529233705772
89,39.78645518556037,116.74102223328822
90,40.097885115243905,116.47858540676602
91,39.86571828086007,116.34648888840482
92,39.98560929272073,116.48366518503197
93,39.777267952760425,116.28138365432895
94,40.13329898701991,116.5414180502497
95,39.96551446062205,116.3111136439641
96,39.94606098721418,116.45447677322426
97,39.99587857026393,116.32737283791737
98,39.740957107890594,116.33591479225407
99,39.97161011890119,116.26644961303516
