,latitude,longitude
0,39.87903837488298,116.05612962178701
1,39.96642277885902,116.08541723671033
2,39.809346628415256,116.17621013191435
3,39.91614328046175,116.19269944291813
4,39.815596832884445,116.27742130956835
5,39.86638357524774,116.26826998278409
6,39.91455881018683,116.2628188288409
7,39.90947861401087,116.30463952571293
8,39.782666542058074,116.33163942094023
9,39.86581106899633,116.35000345167266
10,39.906430537541915,116.34431749270071
11,40.09031222652014,116.0936283032593
12,39.992072262649586,116.1975451119738
13,40.05797273751159,116.19520683157667
14,40.02247485013568,116.26196252429067
15,40.04453043203114,116.3004018132021
16,40.07970583040601,116.31412979876042
17,40.14480981248243,116.37035658406188
18,39.957775920234916,116.28692605270138
19,39.979161854286964,116.30824382262827
20,39.94291803544147,116.35037118537632
21,39.974413867940505,116.33133590906668
22,39.98272562174636,116.36096011305519
23,40.01304867400397,116.37108071013095
24,40.000913485505954,116.32421895418496
25,40.030207557390646,116.33610565748918
26,39.87982115101752,116.38959872664087
27,39.850065311167675,116.41974138078805
28,39.904938010643555,116.41015394300433
29,39.92896286082669,116.4294900422835
30,39.9052762449588,116.46314769279164
31,39.93381889301542,116.48299842565733
32,39.863322321975765,116.49611952664782
33,39.795119874571974,116.5233583162859
34,39.852707617668194,116.64277990376222
35,39.922105414273915,116.60820044201651
36,39.92130484422052,116.71937665167746
37,39.960181995787345,116.77535616805281
38,39.954823596085795,116.40622305970685
39,39.979345841237496,116.4155831721595
40,39.978310621318556,116.45099197180656
41,39.98213907913268,116.48762452204434
42,40.054955661720804,116.4050759170549
43,40.082381177731634,116.41031932794652
44,40.02713343923346,116.41321350092265
45,40.022587217061364,116.45090765983198
46,40.08624303053218,116.47704023166929
47,40.14869302500349,116.49021324804028
48,40.04689325438083,116.55319118959883
49,40.089139445745076,116.61875335030527
