,latitude,longitude
0,39.873723720571725,116.09362402965856
1,39.899568490261125,116.02722397162435
2,39.74359759345425,116.13211219317824
3,39.80628290468178,116.15447858404104
4,39.96161225767995,116.09483520571955
5,39.95470158055037,116.14311047967637
6,39.84039927734644,116.20758190300448
7,39.89812398974717,116.19886380632387
8,39.927375662990904,116.16568239623338
9,39.93641290194147,116.20540732852393
10,39.77622011767917,116.28268907686575
11,39.820480210338225,116.28031665780138
12,39.868995262254245,116.25887720063565
13,39.8624296651177,116.2874734423714
14,39.90245134126042,116.26272700727827
15,39.93582348374833,116.26655504691966
16,39.89991822658351,116.30327192157729
17,39.92915502357905,116.30259696393166
18,39.75045211486013,116.33254011200857
19,39.81787785276202,116.33878583121071
20,39.86442403257422,116.33898852428285
21,39.8762189596073,116.360734575835
22,39.91278107919766,116.3333122567048
23,39.90773476625305,116.3587624407192
24,40.10670853060635,116.08165425490478
25,40.08105813458597,116.11137352864256
26,40.13019348817701,116.15770929475192
27,39.99168350950178,116.19107881308518
28,39.99833572000016,116.20950880229469
29,40.05189180752064,116.19974032229725
30,40.02633074609454,116.26477009720836
31,40.04389792921257,116.29935929885836
32,40.05346966586183,116.32081679380444
33,40.079380175343886,116.30672544828457
34,40.07748243957566,116.3324204091822
35,40.1322470153557,116.2624561727403
36,40.148702376071185,116.34697457369177
37,39.96695159616104,116.2716651746389
38,39.99623448111571,116.27439644736215
39,39.97262366504812,116.30571586205762
40,39.989371233872816,116.30776149795109
41,39.94683227798519,116.31848018231929
42,39.9388500393127,116.34816160029035
43,39.96694554793677,116.3190720040564
44,39.977021111771975,116.32936123439971
45,39.95777560572042,116.36316723634675
46,39.980035404336846,116.34656238302007
47,39.98054575390376,116.3736552169323
48,40.00333586963508,116.37070329270448
49,39.994610530980516,116.33079883279723
50,40.00636943172167,116.32085981190122
51,40.03410765891821,116.32009587578011
52,40.026236054184544,116.34914623446991
53,39.79895449555258,116.42787810096455
54,39.862723041123076,116.3861979560063
55,39.86275819690946,116.42121927320089
56,39.89886861694108,116.38639833134846
57,39.901144943009584,116.40442778349082
58,39.900796880363494,116.42622549251841
59,39.92690542630669,116.42279490845559
60,39.89031527551224,116.46129275454503
61,39.91516424900257,116.45836683490619
62,39.932785908458584,116.473925562387
63,39.916178095146215,116.52434577342774
64,39.80414540263105,116.50793951957891
65,39.85722243088424,116.46589206158917
66,39.868455863401486,116.49530232027165
67,39.83274414977836,116.5793665175757
68,39.913619984796746,116.58934832955177
69,39.82146853460509,116.65469743425753
70,39.90570990977087,116.65295863344609
71,39.9475156720125,116.7003278138878
72,39.82422660192579,116.7559838216064
73,39.941678284575666,116.77657712074877
74,40.032983013562635,116.74488661771467
75,39.986216216163776,116.38850635274426
76,39.968992542412316,116.39483306376106
77,39.99713339388251,116.39626725261995
78,39.98483085464386,116.41529250419447
79,39.935144432142,116.38988802202903
80,39.94577518798153,116.41251495720371
81,39.95862578882113,116.44500721221533
82,39.96543846579417,116.41870529081734
83,40.02454525242391,116.40413882955689
84,40.02988562271132,116.43031801412089
85,40.05667102735529,116.40512928292038
86,40.08405239148683,116.41157041036327
87,39.993837684569655,116.42447823625943
88,39.99246496536477,116.451408982793
89,39.9742723086932,116.47150863687557
90,39.99326744178736,116.49193077278814
91,40.08230796942364,116.45974124294119
92,40.098024018152536,116.48788899723831
93,40.1522260587913,116.45669261065872
94,40.141976072228104,116.53285150813845
95,40.01966490300271,116.51665032514009
96,40.019889314034245,116.54636141841472
97,40.061593098439516,116.56207414958448
98,40.05886556818055,116.60404425642987
99,40.13551654687983,116.61509206338033
